mh mH cba tb Z4 Z5 Z7 chisq tot_hbobs stb uni per mA Gamma_h Gamma_A S T U V W X  chisqdiff
125.000000 500.000000 0.039960 6.310000 2.000000 -2.000000 0.000000 84.350142 8.997188e-01 1 1 1 608.994981 3.059107e-03 3.294678e+00 5.520005e-03 -5.079696e-04 -3.326549e-05 -1.267440e-04 -1.284304e-04 -2.371203e-05 8.54714
125.000000 500.000000 0.039960 6.680000 2.000000 -2.000000 0.000000 85.514856 9.180558e-01 1 1 1 608.994981 2.995280e-03 3.267950e+00 5.520005e-03 -5.079696e-04 -3.326549e-05 -1.267440e-04 -1.284304e-04 -2.371203e-05 9.71185
125.000000 500.000000 0.039960 7.050000 2.000000 -2.000000 0.000000 86.751588 9.368118e-01 1 1 1 608.994981 2.932762e-03 3.256431e+00 5.520005e-03 -5.079696e-04 -3.326549e-05 -1.267440e-04 -1.284304e-04 -2.371203e-05 10.9486
125.000000 500.000000 0.039960 7.420000 2.000000 -2.000000 0.000000 88.065064 9.559801e-01 1 1 1 608.994981 2.871548e-03 3.257751e+00 5.520005e-03 -5.079696e-04 -3.326549e-05 -1.267440e-04 -1.284304e-04 -2.371203e-05 12.2621
125.000000 500.000000 0.039960 7.790000 2.000000 -2.000000 0.000000 89.451770 9.755543e-01 1 1 1 608.994981 2.811634e-03 3.270088e+00 5.520005e-03 -5.079696e-04 -3.326549e-05 -1.267440e-04 -1.284304e-04 -2.371203e-05 13.6488
125.000000 500.000000 0.039960 8.160000 2.000000 -2.000000 0.000000 90.823979 9.955277e-01 1 1 1 608.994981 2.753017e-03 3.292022e+00 5.520005e-03 -5.079696e-04 -3.326549e-05 -1.267440e-04 -1.284304e-04 -2.371203e-05 15.021
125.000000 500.000000 0.079920 2.610000 2.000000 -2.000000 0.000000 81.919723 8.749508e-01 1 1 1 608.072476 3.258760e-03 6.772703e+00 5.972553e-03 -2.032993e-03 -5.914838e-05 -9.305438e-05 -1.088562e-04 -2.381942e-05 6.11672
125.000000 500.000000 0.079920 2.980000 2.000000 -2.000000 0.000000 83.775395 9.065368e-01 1 1 1 608.072476 3.122302e-03 5.791318e+00 5.972553e-03 -2.032993e-03 -5.914838e-05 -9.305438e-05 -1.088562e-04 -2.381942e-05 7.97239
125.000000 500.000000 0.079920 3.350000 2.000000 -2.000000 0.000000 86.012008 9.405215e-01 1 1 1 608.072476 2.991757e-03 5.126864e+00 5.972553e-03 -2.032993e-03 -5.914838e-05 -9.305438e-05 -1.088562e-04 -2.381942e-05 10.209
125.000000 500.000000 0.079920 3.720000 2.000000 -2.000000 0.000000 88.541268 9.766424e-01 1 1 1 608.072476 2.866879e-03 4.660916e+00 5.972553e-03 -2.032993e-03 -5.914838e-05 -9.305438e-05 -1.088562e-04 -2.381942e-05 12.7383
