mh mH cba tb Z4 Z5 Z7 chisq tot_hbobs stb uni per mA Gamma_h Gamma_A S T U V W X  chisqdiff
125.000000 375.000000 -0.624000 4.090000 -1.000000 1.000000 0.000000 190.243794 2.942402e+00 0 1 1 176.998394 3.314581e-02 6.547225e-02 1.425789e-02 1.595992e-02 1.208157e-03 1.795009e-03 1.022446e-03 -6.463675e-05 114.467
125.000000 375.000000 -0.624000 4.460000 -1.000000 1.000000 0.000000 190.751736 2.618418e+00 0 1 1 176.998394 3.779426e-02 7.780530e-02 1.425789e-02 1.595992e-02 1.208157e-03 1.795009e-03 1.022446e-03 -6.463675e-05 114.975
125.000000 375.000000 -0.624000 4.830000 -1.000000 1.000000 0.000000 191.191931 2.345564e+00 0 1 1 176.998394 4.275258e-02 9.121307e-02 1.425789e-02 1.595992e-02 1.208157e-03 1.795009e-03 1.022446e-03 -6.463675e-05 115.415
125.000000 375.000000 -0.624000 5.200000 -1.000000 1.000000 0.000000 191.575962 2.113866e+00 0 1 1 176.998394 4.802099e-02 1.056941e-01 1.425789e-02 1.595992e-02 1.208157e-03 1.795009e-03 1.022446e-03 -6.463675e-05 115.8
125.000000 375.000000 -0.624000 5.570000 -1.000000 1.000000 0.000000 191.916360 1.915660e+00 0 1 0 176.998394 5.359963e-02 1.212475e-01 1.425789e-02 1.595992e-02 1.208157e-03 1.795009e-03 1.022446e-03 -6.463675e-05 116.14
125.000000 375.000000 -0.624000 5.940000 -1.000000 1.000000 0.000000 192.225647 1.744970e+00 0 1 0 176.998394 5.948861e-02 1.378725e-01 1.425789e-02 1.595992e-02 1.208157e-03 1.795009e-03 1.022446e-03 -6.463675e-05 116.449
125.000000 375.000000 -0.624000 6.310000 -1.000000 1.000000 0.000000 192.482879 1.597081e+00 0 1 0 176.998394 6.568802e-02 1.555686e-01 1.425789e-02 1.595992e-02 1.208157e-03 1.795009e-03 1.022446e-03 -6.463675e-05 116.706
125.000000 375.000000 -0.624000 6.680000 -1.000000 1.000000 0.000000 192.759263 1.468228e+00 0 1 0 176.998394 7.219795e-02 1.743355e-01 1.425789e-02 1.595992e-02 1.208157e-03 1.795009e-03 1.022446e-03 -6.463675e-05 116.983
125.000000 375.000000 -0.624000 7.050000 -1.000000 1.000000 0.000000 193.038301 1.355378e+00 0 1 0 176.998394 7.901843e-02 1.941729e-01 1.425789e-02 1.595992e-02 1.208157e-03 1.795009e-03 1.022446e-03 -6.463675e-05 117.262
125.000000 375.000000 -0.624000 7.420000 -1.000000 1.000000 0.000000 193.330257 1.256066e+00 0 1 0 176.998394 8.614953e-02 2.150806e-01 1.425789e-02 1.595992e-02 1.208157e-03 1.795009e-03 1.022446e-03 -6.463675e-05 117.554
125.000000 375.000000 -0.624000 7.790000 -1.000000 1.000000 0.000000 193.644806 7.080268e-01 0 1 0 176.998394 9.359128e-02 2.370585e-01 1.425789e-02 1.595992e-02 1.208157e-03 1.795009e-03 1.022446e-03 -6.463675e-05 117.868
125.000000 375.000000 -0.624000 8.160000 -1.000000 1.000000 0.000000 193.991029 4.993991e-01 0 1 0 176.998394 1.013437e-01 2.601064e-01 1.425789e-02 1.595992e-02 1.208157e-03 1.795009e-03 1.022446e-03 -6.463675e-05 118.215
125.000000 375.000000 -0.624000 8.530000 -1.000000 1.000000 0.000000 194.340890 5.505376e-01 0 1 0 176.998394 1.094069e-01 2.842242e-01 1.425789e-02 1.595992e-02 1.208157e-03 1.795009e-03 1.022446e-03 -6.463675e-05 118.564
125.000000 375.000000 -0.624000 8.900000 -1.000000 1.000000 0.000000 194.772310 6.063657e-01 0 1 0 176.998394 1.177807e-01 3.094119e-01 1.425789e-02 1.595992e-02 1.208157e-03 1.795009e-03 1.022446e-03 -6.463675e-05 118.996
125.000000 375.000000 -0.624000 9.270000 -1.000000 1.000000 0.000000 195.258706 6.654752e-01 0 1 0 176.998394 1.264654e-01 3.356694e-01 1.425789e-02 1.595992e-02 1.208157e-03 1.795009e-03 1.022446e-03 -6.463675e-05 119.482
125.000000 375.000000 -0.624000 9.640000 -1.000000 1.000000 0.000000 195.806461 7.275311e-01 0 1 0 176.998394 1.354608e-01 3.629967e-01 1.425789e-02 1.595992e-02 1.208157e-03 1.795009e-03 1.022446e-03 -6.463675e-05 120.03
125.000000 375.000000 -0.624000 10.010000 -1.000000 1.000000 0.000000 196.421138 7.922631e-01 0 1 0 176.998394 1.447670e-01 3.913937e-01 1.425789e-02 1.595992e-02 1.208157e-03 1.795009e-03 1.022446e-03 -6.463675e-05 120.645
125.000000 375.000000 -0.624000 10.380000 -1.000000 1.000000 0.000000 197.107410 8.596013e-01 0 1 0 176.998394 1.543839e-01 4.208604e-01 1.425789e-02 1.595992e-02 1.208157e-03 1.795009e-03 1.022446e-03 -6.463675e-05 121.331
125.000000 375.000000 -0.624000 10.750000 -1.000000 1.000000 0.000000 197.869003 9.298524e-01 0 1 0 176.998394 1.643117e-01 4.513967e-01 1.425789e-02 1.595992e-02 1.208157e-03 1.795009e-03 1.022446e-03 -6.463675e-05 122.093
125.000000 375.000000 -0.624000 11.120000 -1.000000 1.000000 0.000000 198.708634 1.002938e+00 0 1 0 176.998394 1.745504e-01 4.830027e-01 1.425789e-02 1.595992e-02 1.208157e-03 1.795009e-03 1.022446e-03 -6.463675e-05 122.932
125.000000 375.000000 -0.624000 11.490000 -1.000000 1.000000 0.000000 199.627976 1.079031e+00 0 1 0 176.998394 1.850998e-01 5.156782e-01 1.425789e-02 1.595992e-02 1.208157e-03 1.795009e-03 1.022446e-03 -6.463675e-05 123.852
125.000000 375.000000 -0.624000 11.860000 -1.000000 1.000000 0.000000 200.627633 1.157062e+00 0 1 0 176.998394 1.959601e-01 5.494234e-01 1.425789e-02 1.595992e-02 1.208157e-03 1.795009e-03 1.022446e-03 -6.463675e-05 124.851
125.000000 375.000000 -0.624000 12.230000 -1.000000 1.000000 0.000000 201.707135 1.238210e+00 0 1 0 176.998394 2.071312e-01 5.842381e-01 1.425789e-02 1.595992e-02 1.208157e-03 1.795009e-03 1.022446e-03 -6.463675e-05 125.931
125.000000 375.000000 -0.624000 12.600000 -1.000000 1.000000 0.000000 202.864958 1.322997e+00 0 1 0 176.998394 2.186131e-01 6.201224e-01 1.425789e-02 1.595992e-02 1.208157e-03 1.795009e-03 1.022446e-03 -6.463675e-05 127.089
125.000000 375.000000 -0.624000 12.970000 -1.000000 1.000000 0.000000 204.098568 1.408528e+00 0 1 0 176.998394 2.304059e-01 6.570763e-01 1.425789e-02 1.595992e-02 1.208157e-03 1.795009e-03 1.022446e-03 -6.463675e-05 128.322
125.000000 375.000000 -0.624000 13.340000 -1.000000 1.000000 0.000000 205.402313 1.497076e+00 0 1 0 176.998394 2.425096e-01 6.950997e-01 1.425789e-02 1.595992e-02 1.208157e-03 1.795009e-03 1.022446e-03 -6.463675e-05 129.626
