mh mH cba tb Z4 Z5 Z7 chisq tot_hbobs stb uni per mA Gamma_h Gamma_A mHc l6 l7 m12_2 S T U V W X 
125.000000 350.000000 0.364000 2.610000 -1.000000 1.000000 0.000000 152.196977 2.354046e+00 0 1 1 218.437454 1.385418e-03 3.374649e-02 3.291496e+02 2.775558e-17 -2.775558e-16 4.163208e+04 -6.886272e-04 3.370939e-03 1.730858e-04 3.435022e-04 1.002552e-04 -5.480615e-05
125.000000 350.000000 0.364000 2.980000 -1.000000 1.000000 0.000000 146.027016 2.278086e+00 1 1 1 218.437454 1.438201e-03 4.318735e-02 3.291496e+02 -5.551115e-17 2.775558e-16 3.680857e+04 -6.886272e-04 3.370939e-03 1.730858e-04 3.435022e-04 1.002552e-04 -5.480615e-05
125.000000 350.000000 0.364000 3.350000 -1.000000 1.000000 0.000000 132.025525 2.074247e+00 1 1 1 218.437454 1.600775e-03 5.395149e-02 3.291496e+02 0.000000e+00 0.000000e+00 3.294871e+04 -6.886272e-04 3.370939e-03 1.730858e-04 3.435022e-04 1.002552e-04 -5.480615e-05
125.000000 350.000000 0.364000 3.720000 -1.000000 1.000000 0.000000 115.742571 1.805604e+00 1 1 1 218.437454 1.871893e-03 6.601941e-02 3.291496e+02 5.551115e-17 -5.551115e-17 2.979290e+04 -6.886272e-04 3.370939e-03 1.730858e-04 3.435022e-04 1.002552e-04 -5.480615e-05
125.000000 350.000000 0.364000 4.090000 -1.000000 1.000000 0.000000 99.649150 1.529255e+00 1 1 1 218.437454 2.250778e-03 7.938003e-02 3.291496e+02 6.938894e-17 5.551115e-17 2.716851e+04 -6.886272e-04 3.370939e-03 1.730858e-04 3.435022e-04 1.002552e-04 -5.480615e-05
125.000000 350.000000 0.364000 4.460000 -1.000000 1.000000 0.000000 87.722057 1.278459e+00 1 1 1 218.437454 2.736919e-03 9.402667e-02 3.291496e+02 2.775558e-17 -4.996004e-16 2.495481e+04 -6.886272e-04 3.370939e-03 1.730858e-04 3.435022e-04 1.002552e-04 -5.480615e-05
125.000000 350.000000 0.364000 4.830000 -1.000000 1.000000 0.000000 80.556207 1.065462e+00 1 1 1 218.437454 3.329970e-03 1.099551e-01 3.291496e+02 -1.110223e-16 2.220446e-16 2.306459e+04 -6.886272e-04 3.370939e-03 1.730858e-04 3.435022e-04 1.002552e-04 -5.480615e-05
125.000000 350.000000 0.364000 5.200000 -1.000000 1.000000 0.000000 78.671801 4.500194e-01 1 1 1 218.437454 4.029682e-03 1.271625e-01 3.291496e+02 -4.163336e-17 4.996004e-16 2.143333e+04 -6.886272e-04 3.370939e-03 1.730858e-04 3.435022e-04 1.002552e-04 -5.480615e-05
125.000000 350.000000 0.364000 5.570000 -1.000000 1.000000 0.000000 81.336776 4.919157e-01 1 1 1 218.437454 4.835879e-03 1.456470e-01 3.291496e+02 1.457168e-16 2.220446e-16 2.001229e+04 -6.886272e-04 3.370939e-03 1.730858e-04 3.435022e-04 1.002552e-04 -5.480615e-05
125.000000 350.000000 0.364000 5.940000 -1.000000 1.000000 0.000000 87.112365 5.256482e-01 1 1 1 218.437454 5.748426e-03 1.654073e-01 3.291496e+02 0.000000e+00 3.330669e-16 1.876405e+04 -6.886272e-04 3.370939e-03 1.730858e-04 3.435022e-04 1.002552e-04 -5.480615e-05
125.000000 350.000000 0.364000 6.310000 -1.000000 1.000000 0.000000 94.960861 5.528854e-01 1 1 1 218.437454 6.767225e-03 1.864425e-01 3.291496e+02 2.081668e-17 -1.110223e-16 1.765944e+04 -6.886272e-04 3.370939e-03 1.730858e-04 3.435022e-04 1.002552e-04 -5.480615e-05
125.000000 350.000000 0.364000 6.680000 -1.000000 1.000000 0.000000 103.636556 5.750106e-01 1 1 0 218.437454 7.892195e-03 2.087518e-01 3.291496e+02 -1.665335e-16 -3.330669e-16 1.667541e+04 -6.886272e-04 3.370939e-03 1.730858e-04 3.435022e-04 1.002552e-04 -5.480615e-05
125.000000 350.000000 0.364000 7.050000 -1.000000 1.000000 0.000000 112.587513 5.931202e-01 1 1 0 218.437454 9.123277e-03 2.323347e-01 3.291496e+02 2.081668e-17 4.440892e-16 1.579352e+04 -6.886272e-04 3.370939e-03 1.730858e-04 3.435022e-04 1.002552e-04 -5.480615e-05
125.000000 350.000000 0.364000 7.420000 -1.000000 1.000000 0.000000 121.300035 6.080660e-01 1 1 0 218.437454 1.046042e-02 2.571909e-01 3.291496e+02 -1.179612e-16 -3.330669e-16 1.499888e+04 -6.886272e-04 3.370939e-03 1.730858e-04 3.435022e-04 1.002552e-04 -5.480615e-05
125.000000 350.000000 0.364000 7.790000 -1.000000 1.000000 0.000000 129.493886 6.205044e-01 1 1 0 218.437454 1.190359e-02 2.833201e-01 3.291496e+02 -6.938894e-18 0.000000e+00 1.427930e+04 -6.886272e-04 3.370939e-03 1.730858e-04 3.435022e-04 1.002552e-04 -5.480615e-05
125.000000 350.000000 0.364000 8.160000 -1.000000 1.000000 0.000000 137.016315 6.309416e-01 1 1 0 218.437454 1.345275e-02 3.107219e-01 3.291496e+02 1.040834e-16 -5.551115e-16 1.362474e+04 -6.886272e-04 3.370939e-03 1.730858e-04 3.435022e-04 1.002552e-04 -5.480615e-05
125.000000 350.000000 0.364000 8.530000 -1.000000 1.000000 0.000000 143.891797 6.397689e-01 1 1 0 218.437454 1.510788e-02 3.393963e-01 3.291496e+02 -5.898060e-17 -3.330669e-16 1.302688e+04 -6.886272e-04 3.370939e-03 1.730858e-04 3.435022e-04 1.002552e-04 -5.480615e-05
125.000000 350.000000 0.364000 8.900000 -1.000000 1.000000 0.000000 150.122716 6.472905e-01 1 1 0 218.437454 1.686895e-02 3.693431e-01 3.291496e+02 5.898060e-17 -3.330669e-16 1.247872e+04 -6.886272e-04 3.370939e-03 1.730858e-04 3.435022e-04 1.002552e-04 -5.480615e-05
125.000000 350.000000 0.364000 9.270000 -1.000000 1.000000 0.000000 155.756900 6.537449e-01 1 1 0 218.437454 1.873594e-02 4.005622e-01 3.291496e+02 -5.551115e-17 -5.551115e-16 1.197438e+04 -6.886272e-04 3.370939e-03 1.730858e-04 3.435022e-04 1.002552e-04 -5.480615e-05
125.000000 350.000000 0.364000 9.640000 -1.000000 1.000000 0.000000 160.856947 6.593202e-01 1 1 0 218.437454 2.070885e-02 4.330534e-01 3.291496e+02 -1.179612e-16 -2.220446e-16 1.150884e+04 -6.886272e-04 3.370939e-03 1.730858e-04 3.435022e-04 1.002552e-04 -5.480615e-05
125.000000 350.000000 0.364000 10.010000 -1.000000 1.000000 0.000000 165.484155 6.641658e-01 1 1 0 218.437454 2.278765e-02 4.668167e-01 3.291496e+02 7.632783e-17 0.000000e+00 1.107783e+04 -6.886272e-04 3.370939e-03 1.730858e-04 3.435022e-04 1.002552e-04 -5.480615e-05
125.000000 350.000000 0.364000 10.380000 -1.000000 1.000000 0.000000 169.696765 6.684015e-01 1 1 0 218.437454 2.497234e-02 5.018521e-01 3.291496e+02 0.000000e+00 -2.220446e-16 1.067767e+04 -6.886272e-04 3.370939e-03 1.730858e-04 3.435022e-04 1.002552e-04 -5.480615e-05
125.000000 350.000000 0.364000 10.750000 -1.000000 1.000000 0.000000 173.547848 6.721241e-01 1 1 0 218.437454 2.726290e-02 5.381594e-01 3.291496e+02 -6.938894e-18 5.551115e-16 1.030520e+04 -6.886272e-04 3.370939e-03 1.730858e-04 3.435022e-04 1.002552e-04 -5.480615e-05
125.000000 350.000000 0.364000 11.120000 -1.000000 1.000000 0.000000 177.084273 6.754121e-01 1 1 0 218.437454 2.965934e-02 5.757387e-01 3.291496e+02 5.030698e-17 2.220446e-16 9.957645e+03 -6.886272e-04 3.370939e-03 1.730858e-04 3.435022e-04 1.002552e-04 -5.480615e-05
125.000000 350.000000 0.364000 11.490000 -1.000000 1.000000 0.000000 180.347985 6.783300e-01 1 1 0 218.437454 3.216163e-02 6.145898e-01 3.291496e+02 -6.591949e-17 4.440892e-16 9.632612e+03 -6.886272e-04 3.370939e-03 1.730858e-04 3.435022e-04 1.002552e-04 -5.480615e-05
125.000000 350.000000 0.364000 11.860000 -1.000000 1.000000 0.000000 183.375407 6.809308e-01 1 1 0 218.437454 3.476978e-02 6.547129e-01 3.291496e+02 -6.418477e-17 1.110223e-16 9.327991e+03 -6.886272e-04 3.370939e-03 1.730858e-04 3.435022e-04 1.002552e-04 -5.480615e-05
125.000000 350.000000 0.364000 12.230000 -1.000000 1.000000 0.000000 186.196370 6.832584e-01 1 1 0 218.437454 3.748377e-02 6.961077e-01 3.291496e+02 4.336809e-17 1.110223e-16 9.041930e+03 -6.886272e-04 3.370939e-03 1.730858e-04 3.435022e-04 1.002552e-04 -5.480615e-05
125.000000 350.000000 0.364000 12.600000 -1.000000 1.000000 0.000000 188.837995 6.995730e-01 1 1 0 218.437454 4.030361e-02 7.387744e-01 3.291496e+02 1.613293e-16 -2.220446e-16 8.772790e+03 -6.886272e-04 3.370939e-03 1.730858e-04 3.435022e-04 1.002552e-04 -5.480615e-05
125.000000 350.000000 0.364000 12.970000 -1.000000 1.000000 0.000000 191.322790 7.447273e-01 1 1 0 218.437454 4.322929e-02 7.827129e-01 3.291496e+02 -7.459311e-17 1.110223e-16 8.519123e+03 -6.886272e-04 3.370939e-03 1.730858e-04 3.435022e-04 1.002552e-04 -5.480615e-05
125.000000 350.000000 0.364000 13.340000 -1.000000 1.000000 0.000000 193.670416 7.907336e-01 1 1 0 218.437454 4.626081e-02 8.279232e-01 3.291496e+02 -1.561251e-17 1.110223e-16 8.279636e+03 -6.886272e-04 3.370939e-03 1.730858e-04 3.435022e-04 1.002552e-04 -5.480615e-05
125.000000 350.000000 0.364000 13.710000 -1.000000 1.000000 0.000000 195.897636 8.376278e-01 1 1 0 218.437454 4.939816e-02 8.744052e-01 3.291496e+02 1.387779e-17 5.551115e-16 8.053180e+03 -6.886272e-04 3.370939e-03 1.730858e-04 3.435022e-04 1.002552e-04 -5.480615e-05
125.000000 350.000000 0.364000 14.080000 -1.000000 1.000000 0.000000 198.018820 8.865801e-01 1 1 0 218.437454 5.264134e-02 9.221589e-01 3.291496e+02 1.734723e-17 5.551115e-16 7.838724e+03 -6.886272e-04 3.370939e-03 1.730858e-04 3.435022e-04 1.002552e-04 -5.480615e-05
125.000000 350.000000 0.364000 14.450000 -1.000000 1.000000 0.000000 200.044816 9.372998e-01 1 1 0 218.437454 5.599034e-02 9.711844e-01 3.291496e+02 -5.551115e-17 -8.881784e-16 7.635342e+03 -6.886272e-04 3.370939e-03 1.730858e-04 3.435022e-04 1.002552e-04 -5.480615e-05
125.000000 350.000000 0.364000 14.820000 -1.000000 1.000000 0.000000 201.989236 9.893720e-01 1 1 0 218.437454 5.944517e-02 1.021482e+00 3.291496e+02 -1.179612e-16 -3.330669e-16 7.442201e+03 -6.886272e-04 3.370939e-03 1.730858e-04 3.435022e-04 1.002552e-04 -5.480615e-05
125.000000 350.000000 0.364000 15.190000 -1.000000 1.000000 0.000000 203.859571 1.041709e+00 1 1 0 218.437454 6.300582e-02 1.073051e+00 3.291496e+02 -3.469447e-17 3.330669e-16 7.258551e+03 -6.886272e-04 3.370939e-03 1.730858e-04 3.435022e-04 1.002552e-04 -5.480615e-05
125.000000 350.000000 0.364000 15.560000 -1.000000 1.000000 0.000000 205.663600 1.096360e+00 1 1 0 218.437454 6.667229e-02 1.125891e+00 3.291496e+02 -1.526557e-16 -1.110223e-16 7.083711e+03 -6.886272e-04 3.370939e-03 1.730858e-04 3.435022e-04 1.002552e-04 -5.480615e-05
125.000000 350.000000 0.364000 15.930000 -1.000000 1.000000 0.000000 207.407998 1.151856e+00 1 1 0 218.437454 7.044458e-02 1.180004e+00 3.291496e+02 5.204170e-18 5.551115e-16 6.917064e+03 -6.886272e-04 3.370939e-03 1.730858e-04 3.435022e-04 1.002552e-04 -5.480615e-05
125.000000 350.000000 0.364000 16.300000 -1.000000 1.000000 0.000000 209.098492 1.208973e+00 1 1 0 218.437454 7.432269e-02 1.235388e+00 3.291496e+02 -2.255141e-17 1.110223e-15 6.758050e+03 -6.886272e-04 3.370939e-03 1.730858e-04 3.435022e-04 1.002552e-04 -5.480615e-05
125.000000 350.000000 0.364000 16.670000 -1.000000 1.000000 0.000000 210.739992 1.267327e+00 1 1 0 218.437454 7.830661e-02 1.292043e+00 3.291496e+02 4.597017e-17 9.992007e-16 6.606157e+03 -6.886272e-04 3.370939e-03 1.730858e-04 3.435022e-04 1.002552e-04 -5.480615e-05
125.000000 350.000000 0.364000 17.040000 -1.000000 1.000000 0.000000 212.336710 1.326425e+00 1 1 0 218.437454 8.239634e-02 1.349971e+00 3.291496e+02 1.821460e-17 4.440892e-16 6.460920e+03 -6.886272e-04 3.370939e-03 1.730858e-04 3.435022e-04 1.002552e-04 -5.480615e-05
125.000000 350.000000 0.364000 17.410000 -1.000000 1.000000 0.000000 213.892252 1.387534e+00 1 1 0 218.437454 8.659189e-02 1.409170e+00 3.291496e+02 -4.857226e-17 -1.110223e-15 6.321911e+03 -6.886272e-04 3.370939e-03 1.730858e-04 3.435022e-04 1.002552e-04 -5.480615e-05
125.000000 350.000000 0.364000 17.780000 -1.000000 1.000000 0.000000 215.364530 1.450425e+00 1 1 0 218.437454 9.089325e-02 1.469641e+00 3.291496e+02 6.938894e-17 -3.330669e-16 6.188739e+03 -6.886272e-04 3.370939e-03 1.730858e-04 3.435022e-04 1.002552e-04 -5.480615e-05
125.000000 350.000000 0.364000 18.150000 -1.000000 1.000000 0.000000 216.846807 1.514793e+00 1 1 0 218.437454 9.530042e-02 1.531383e+00 3.291496e+02 3.642919e-17 -7.771561e-16 6.061046e+03 -6.886272e-04 3.370939e-03 1.730858e-04 3.435022e-04 1.002552e-04 -5.480615e-05
125.000000 350.000000 0.364000 18.520000 -1.000000 1.000000 0.000000 218.295858 1.579029e+00 1 1 0 218.437454 9.981339e-02 1.594397e+00 3.291496e+02 3.642919e-17 8.881784e-16 5.938500e+03 -6.886272e-04 3.370939e-03 1.730858e-04 3.435022e-04 1.002552e-04 -5.480615e-05
125.000000 350.000000 0.364000 18.890000 -1.000000 1.000000 0.000000 219.713612 1.646302e+00 1 1 0 218.437454 1.044322e-01 1.658683e+00 3.291496e+02 -5.551115e-17 -8.881784e-16 5.820798e+03 -6.886272e-04 3.370939e-03 1.730858e-04 3.435022e-04 1.002552e-04 -5.480615e-05
125.000000 350.000000 0.364000 19.260000 -1.000000 1.000000 0.000000 221.101713 1.713808e+00 1 1 0 218.437454 1.091568e-01 1.724241e+00 3.291496e+02 -7.806256e-17 -2.220446e-16 5.707660e+03 -6.886272e-04 3.370939e-03 1.730858e-04 3.435022e-04 1.002552e-04 -5.480615e-05
125.000000 350.000000 0.364000 19.630000 -1.000000 1.000000 0.000000 222.461565 1.782419e+00 1 1 0 218.437454 1.139872e-01 1.791070e+00 3.291496e+02 1.474515e-17 2.220446e-16 5.598824e+03 -6.886272e-04 3.370939e-03 1.730858e-04 3.435022e-04 1.002552e-04 -5.480615e-05
125.000000 350.000000 0.364000 20.000000 -1.000000 1.000000 0.000000 223.794364 1.853394e+00 1 1 0 218.437454 1.189234e-01 1.859171e+00 3.291496e+02 5.551115e-17 -2.220446e-16 5.494051e+03 -6.886272e-04 3.370939e-03 1.730858e-04 3.435022e-04 1.002552e-04 -5.480615e-05
125.000000 350.000000 0.390000 1.500000 -1.000000 1.000000 0.000000 126.800805 1.781299e+00 0 1 1 213.587790 1.804178e-03 1.277086e-02 3.259514e+02 0.000000e+00 -1.110223e-16 7.029285e+04 3.094436e-04 4.081252e-03 2.251359e-04 4.513632e-04 1.662574e-04 -5.589305e-05
125.000000 350.000000 0.390000 1.870000 -1.000000 1.000000 0.000000 141.139311 2.064101e+00 0 1 1 213.587790 1.529117e-03 1.774510e-02 3.259514e+02 5.551115e-17 -2.151057e-16 5.613399e+04 3.094436e-04 4.081252e-03 2.251359e-04 4.513632e-04 1.662574e-04 -5.589305e-05
125.000000 350.000000 0.390000 2.240000 -1.000000 1.000000 0.000000 149.682770 2.235720e+00 0 1 1 213.587790 1.395365e-03 2.428954e-02 3.259514e+02 8.326673e-17 1.387779e-16 4.751415e+04 3.094436e-04 4.081252e-03 2.251359e-04 4.513632e-04 1.662574e-04 -5.589305e-05
125.000000 350.000000 0.390000 2.610000 -1.000000 1.000000 0.000000 147.933824 2.237485e+00 0 1 1 213.587790 1.393936e-03 3.223542e-02 3.259514e+02 1.110223e-16 -2.775558e-16 4.125420e+04 3.094436e-04 4.081252e-03 2.251359e-04 4.513632e-04 1.662574e-04 -5.589305e-05
125.000000 350.000000 0.390000 2.980000 -1.000000 1.000000 0.000000 135.870269 2.074528e+00 1 1 1 213.587790 1.520546e-03 4.151167e-02 3.259514e+02 -8.326673e-17 3.330669e-16 3.642152e+04 3.094436e-04 4.081252e-03 2.251359e-04 4.513632e-04 1.662574e-04 -5.589305e-05
125.000000 350.000000 0.390000 3.350000 -1.000000 1.000000 0.000000 119.247316 1.812033e+00 1 1 1 213.587790 1.772898e-03 5.208411e-02 3.259514e+02 2.775558e-17 -5.551115e-17 3.256729e+04 3.094436e-04 4.081252e-03 2.251359e-04 4.513632e-04 1.662574e-04 -5.589305e-05
125.000000 350.000000 0.390000 3.720000 -1.000000 1.000000 0.000000 101.738866 1.524423e+00 1 1 1 213.587790 2.149647e-03 6.393466e-02 3.259514e+02 -9.714451e-17 0.000000e+00 2.942360e+04 3.094436e-04 4.081252e-03 2.251359e-04 4.513632e-04 1.662574e-04 -5.589305e-05
125.000000 350.000000 0.390000 4.090000 -1.000000 1.000000 0.000000 88.455037 1.259243e+00 1 1 1 213.587790 2.649958e-03 7.705304e-02 3.259514e+02 5.551115e-17 -5.551115e-17 2.681394e+04 3.094436e-04 4.081252e-03 2.251359e-04 4.513632e-04 1.662574e-04 -5.589305e-05
125.000000 350.000000 0.390000 4.460000 -1.000000 1.000000 0.000000 80.632025 1.035071e+00 1 1 1 213.587790 3.273282e-03 9.143303e-02 3.259514e+02 1.387779e-17 -4.996004e-16 2.461573e+04 3.094436e-04 4.081252e-03 2.251359e-04 4.513632e-04 1.662574e-04 -5.589305e-05
125.000000 350.000000 0.390000 4.830000 -1.000000 1.000000 0.000000 78.934356 4.425783e-01 1 1 1 213.587790 4.019245e-03 1.070707e-01 3.259514e+02 -5.551115e-17 2.220446e-16 2.274084e+04 3.094436e-04 4.081252e-03 2.251359e-04 4.513632e-04 1.662574e-04 -5.589305e-05
125.000000 350.000000 0.390000 5.200000 -1.000000 1.000000 0.000000 82.406717 4.859163e-01 1 1 1 213.587790 4.887585e-03 1.239635e-01 3.259514e+02 2.775558e-17 3.330669e-16 2.112429e+04 3.094436e-04 4.081252e-03 2.251359e-04 4.513632e-04 1.662574e-04 -5.589305e-05
125.000000 350.000000 0.390000 5.570000 -1.000000 1.000000 0.000000 89.215706 5.202146e-01 1 1 1 213.587790 5.878109e-03 1.421096e-01 3.259514e+02 8.326673e-17 1.110223e-16 1.971715e+04 3.094436e-04 4.081252e-03 2.251359e-04 4.513632e-04 1.662574e-04 -5.589305e-05
125.000000 350.000000 0.390000 5.940000 -1.000000 1.000000 0.000000 98.084662 5.474682e-01 1 1 1 213.587790 6.990674e-03 1.615079e-01 3.259514e+02 1.249001e-16 3.330669e-16 1.848194e+04 3.094436e-04 4.081252e-03 2.251359e-04 4.513632e-04 1.662574e-04 -5.589305e-05
125.000000 350.000000 0.390000 6.310000 -1.000000 1.000000 0.000000 107.644957 5.692882e-01 1 1 0 213.587790 8.225175e-03 1.821574e-01 3.259514e+02 -4.857226e-17 0.000000e+00 1.738949e+04 3.094436e-04 4.081252e-03 2.251359e-04 4.513632e-04 1.662574e-04 -5.589305e-05
125.000000 350.000000 0.390000 6.680000 -1.000000 1.000000 0.000000 117.213476 5.869188e-01 1 1 0 213.587790 9.581526e-03 2.040575e-01 3.259514e+02 1.387779e-17 -3.330669e-16 1.641677e+04 3.094436e-04 4.081252e-03 2.251359e-04 4.513632e-04 1.662574e-04 -5.589305e-05
125.000000 350.000000 0.390000 7.050000 -1.000000 1.000000 0.000000 126.295042 6.013038e-01 1 1 0 213.587790 1.105966e-02 2.272078e-01 3.259514e+02 -3.469447e-17 3.330669e-16 1.554541e+04 3.094436e-04 4.081252e-03 2.251359e-04 4.513632e-04 1.662574e-04 -5.589305e-05
125.000000 350.000000 0.390000 7.420000 -1.000000 1.000000 0.000000 134.658239 6.131550e-01 1 1 0 213.587790 1.265953e-02 2.516078e-01 3.259514e+02 -5.551115e-17 -3.330669e-16 1.476055e+04 3.094436e-04 4.081252e-03 2.251359e-04 4.513632e-04 1.662574e-04 -5.589305e-05
125.000000 350.000000 0.390000 7.790000 -1.000000 1.000000 0.000000 142.204560 6.230108e-01 1 1 0 213.587790 1.438110e-02 2.772573e-01 3.259514e+02 2.428613e-17 -1.110223e-16 1.405009e+04 3.094436e-04 4.081252e-03 2.251359e-04 4.513632e-04 1.662574e-04 -5.589305e-05
125.000000 350.000000 0.390000 8.160000 -1.000000 1.000000 0.000000 149.005176 6.312805e-01 1 1 0 213.587790 1.622432e-02 3.041561e-01 3.259514e+02 -6.938894e-18 -3.330669e-16 1.340403e+04 3.094436e-04 4.081252e-03 2.251359e-04 4.513632e-04 1.662574e-04 -5.589305e-05
125.000000 350.000000 0.390000 8.530000 -1.000000 1.000000 0.000000 155.096344 6.382774e-01 1 1 0 213.587790 1.818917e-02 3.323040e-01 3.259514e+02 4.857226e-17 -5.551115e-16 1.281410e+04 3.094436e-04 4.081252e-03 2.251359e-04 4.513632e-04 1.662574e-04 -5.589305e-05
125.000000 350.000000 0.390000 8.900000 -1.000000 1.000000 0.000000 160.557506 6.442438e-01 1 1 0 213.587790 2.027563e-02 3.617009e-01 3.259514e+02 1.700029e-16 -3.330669e-16 1.227336e+04 3.094436e-04 4.081252e-03 2.251359e-04 4.513632e-04 1.662574e-04 -5.589305e-05
125.000000 350.000000 0.390000 9.270000 -1.000000 1.000000 0.000000 165.467299 6.493685e-01 1 1 0 213.587790 2.248367e-02 3.923467e-01 3.259514e+02 -3.469447e-17 -3.330669e-16 1.177595e+04 3.094436e-04 4.081252e-03 2.251359e-04 4.513632e-04 1.662574e-04 -5.589305e-05
125.000000 350.000000 0.390000 9.640000 -1.000000 1.000000 0.000000 169.899804 6.537999e-01 1 1 0 213.587790 2.481329e-02 4.242412e-01 3.259514e+02 4.857226e-17 -2.220446e-16 1.131692e+04 3.094436e-04 4.081252e-03 2.251359e-04 4.513632e-04 1.662574e-04 -5.589305e-05
125.000000 350.000000 0.390000 10.010000 -1.000000 1.000000 0.000000 173.921629 6.576560e-01 1 1 0 213.587790 2.726446e-02 4.573844e-01 3.259514e+02 3.469447e-17 1.110223e-16 1.089202e+04 3.094436e-04 4.081252e-03 2.251359e-04 4.513632e-04 1.662574e-04 -5.589305e-05
125.000000 350.000000 0.390000 10.380000 -1.000000 1.000000 0.000000 177.591119 6.610308e-01 1 1 0 213.587790 2.983718e-02 4.917762e-01 3.259514e+02 6.938894e-18 -2.220446e-16 1.049761e+04 3.094436e-04 4.081252e-03 2.251359e-04 4.513632e-04 1.662574e-04 -5.589305e-05
125.000000 350.000000 0.390000 10.750000 -1.000000 1.000000 0.000000 180.959230 6.640005e-01 1 1 0 213.587790 3.253143e-02 5.274167e-01 3.259514e+02 -1.942890e-16 7.771561e-16 1.013055e+04 3.094436e-04 4.081252e-03 2.251359e-04 4.513632e-04 1.662574e-04 -5.589305e-05
125.000000 350.000000 0.390000 11.120000 -1.000000 1.000000 0.000000 184.068300 6.666269e-01 1 1 0 213.587790 3.534721e-02 5.643056e-01 3.259514e+02 1.786765e-16 3.330669e-16 9.788105e+03 3.094436e-04 4.081252e-03 2.251359e-04 4.513632e-04 1.662574e-04 -5.589305e-05
125.000000 350.000000 0.390000 11.490000 -1.000000 1.000000 0.000000 186.955169 6.689605e-01 1 1 0 213.587790 3.828451e-02 6.024431e-01 3.259514e+02 -6.591949e-17 5.551115e-16 9.467898e+03 3.094436e-04 4.081252e-03 2.251359e-04 4.513632e-04 1.662574e-04 -5.589305e-05
125.000000 350.000000 0.390000 11.860000 -1.000000 1.000000 0.000000 189.650506 6.710431e-01 1 1 0 213.587790 4.134332e-02 6.418291e-01 3.259514e+02 -1.439820e-16 2.220446e-16 9.167844e+03 3.094436e-04 4.081252e-03 2.251359e-04 4.513632e-04 1.662574e-04 -5.589305e-05
125.000000 350.000000 0.390000 12.230000 -1.000000 1.000000 0.000000 192.180579 6.747941e-01 1 1 0 213.587790 4.452363e-02 6.824636e-01 3.259514e+02 8.326673e-17 0.000000e+00 8.886108e+03 3.094436e-04 4.081252e-03 2.251359e-04 4.513632e-04 1.662574e-04 -5.589305e-05
125.000000 350.000000 0.390000 12.600000 -1.000000 1.000000 0.000000 194.567538 7.192274e-01 1 1 0 213.587790 4.782545e-02 7.243465e-01 3.259514e+02 1.665335e-16 -3.330669e-16 8.621071e+03 3.094436e-04 4.081252e-03 2.251359e-04 4.513632e-04 1.662574e-04 -5.589305e-05
125.000000 350.000000 0.390000 12.970000 -1.000000 1.000000 0.000000 196.830124 7.656075e-01 1 1 0 213.587790 5.124876e-02 7.674778e-01 3.259514e+02 -6.938894e-18 1.110223e-16 8.371300e+03 3.094436e-04 4.081252e-03 2.251359e-04 4.513632e-04 1.662574e-04 -5.589305e-05
125.000000 350.000000 0.390000 13.340000 -1.000000 1.000000 0.000000 198.984197 8.126984e-01 1 1 0 213.587790 5.479356e-02 8.118575e-01 3.259514e+02 1.162265e-16 2.220446e-16 8.135519e+03 3.094436e-04 4.081252e-03 2.251359e-04 4.513632e-04 1.662574e-04 -5.589305e-05
125.000000 350.000000 0.390000 13.710000 -1.000000 1.000000 0.000000 201.041701 8.614090e-01 1 1 0 213.587790 5.845985e-02 8.574856e-01 3.259514e+02 4.163336e-17 5.551115e-16 7.912590e+03 3.094436e-04 4.081252e-03 2.251359e-04 4.513632e-04 1.662574e-04 -5.589305e-05
125.000000 350.000000 0.390000 14.080000 -1.000000 1.000000 0.000000 203.017076 9.122494e-01 1 1 0 213.587790 6.224762e-02 9.043621e-01 3.259514e+02 2.081668e-17 6.661338e-16 7.701495e+03 3.094436e-04 4.081252e-03 2.251359e-04 4.513632e-04 1.662574e-04 -5.589305e-05
125.000000 350.000000 0.390000 14.450000 -1.000000 1.000000 0.000000 204.918358 9.637647e-01 1 1 0 213.587790 6.615688e-02 9.524869e-01 3.259514e+02 -3.469447e-18 -1.110223e-15 7.501320e+03 3.094436e-04 4.081252e-03 2.251359e-04 4.513632e-04 1.662574e-04 -5.589305e-05
125.000000 350.000000 0.390000 14.820000 -1.000000 1.000000 0.000000 206.753700 1.016882e+00 1 1 0 213.587790 7.018762e-02 1.001860e+00 3.259514e+02 -1.595946e-16 -3.330669e-16 7.311242e+03 3.094436e-04 4.081252e-03 2.251359e-04 4.513632e-04 1.662574e-04 -5.589305e-05
125.000000 350.000000 0.390000 15.190000 -1.000000 1.000000 0.000000 208.530008 1.071130e+00 1 1 0 213.587790 7.433983e-02 1.052482e+00 3.259514e+02 2.428613e-17 3.330669e-16 7.130520e+03 3.094436e-04 4.081252e-03 2.251359e-04 4.513632e-04 1.662574e-04 -5.589305e-05
125.000000 350.000000 0.390000 15.560000 -1.000000 1.000000 0.000000 210.253122 1.127753e+00 1 1 0 213.587790 7.861352e-02 1.104352e+00 3.259514e+02 -9.627715e-17 0.000000e+00 6.958481e+03 3.094436e-04 4.081252e-03 2.251359e-04 4.513632e-04 1.662574e-04 -5.589305e-05
